amfi_code,fund_house,scheme_name,category,sub_category,plan,launch_date,benchmark,expense_ratio_pct,exit_load_pct,min_sip_amount,min_lumpsum_amount,fund_manager,risk_category,sebi_category_code,source_file,[TRUNCATED_CONTENT_REPLACED_WITH_FULL_FILE_FOR_MOVE],date,aum_lakh_crore,aum_crore,num_schemes,month,sip_inflow_crore,active_sip_accounts_crore,new_sip_accounts_lakh,sip_aum_lakh_crore,yoy_growth_pct,net_inflow_crore,total_folios_crore,equity_folios_crore,debt_folios_crore,hybrid_folios_crore,others_folios_crore,return_1yr_pct,return_3yr_pct,return_5yr_pct,benchmark_3yr_pct,alpha,beta,sharpe_ratio,sortino_ratio,std_dev_ann_pct,max_drawdown_pct,morningstar_rating,risk_grade,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,stock_symbol,stock_name,sector,weight_pct,market_value_cr,current_price_inr,portfolio_date,index_name,close_value,nav
120841.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000576,2024-01-01,Redemption,43157.0,Delhi,New Delhi,T30,46-55,Male,79.7,UPI,Verified,,,,,,,,,,
120844.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002166,2024-01-01,SIP,1139.0,Haryana,Gurugram,T30,36-45,Male,33.3,Net Banking,Verified,,,,,,,,,,
100016.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000836,2024-01-01,SIP,1139.0,Haryana,Gurugram,T30,26-35,Male,24.4,Mandate,Verified,,,,,,,,,,
101207.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001540,2024-01-01,SIP,16264.0,Maharashtra,Pune,T30,26-35,Female,17.3,UPI,Verified,,,,,,,,,,
125498.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003664,2024-01-01,SIP,15555.0,Rajasthan,Udaipur,B30,46-55,Male,29.4,UPI,Verified,,,,,,,,,,
149324.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002966,2024-01-01,SIP,15946.0,Gujarat,Ahmedabad,T30,26-35,Female,18.4,Mandate,Verified,,,,,,,,,,
118634.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002387,2024-01-01,SIP,2891.0,Telangana,Hyderabad,T30,26-35,Male,13.1,UPI,Verified,,,,,,,,,,
101206.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000983,2024-01-01,SIP,3538.0,Telangana,Hyderabad,T30,36-45,Male,33.5,UPI,Verified,,,,,,,,,,
119094.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004128,2024-01-01,Redemption,58934.0,Haryana,Faridabad,B30,18-25,Male,3.3,UPI,Verified,,,,,,,,,,
120844.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000081,2024-01-01,SIP,1842.0,Gujarat,Surat,T30,36-45,Male,31.0,Net Banking,Verified,,,,,,,,,,
119551.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004548,2024-01-01,Lumpsum,564276.0,Delhi,Noida,T30,36-45,Female,58.1,Cheque,Verified,,,,,,,,,,
120844.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002253,2024-01-01,Redemption,289915.0,West Bengal,Kolkata,T30,46-55,Male,28.6,Net Banking,Verified,,,,,,,,,,
148568.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002942,2024-01-01,Redemption,233200.0,Delhi,Noida,T30,36-45,Male,27.8,Cheque,Verified,,,,,,,,,,
119599.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004308,2024-01-01,SIP,25855.0,Gujarat,Surat,T30,26-35,Female,11.1,Mandate,Verified,,,,,,,,,,
148568.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000488,2024-01-01,Redemption,343317.0,Karnataka,Mysore,B30,56+,Male,31.4,Cheque,Verified,,,,,,,,,,
119120.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002560,2024-01-02,SIP,6321.0,Haryana,Faridabad,B30,26-35,Male,6.4,Net Banking,Verified,,,,,,,,,,
100033.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003028,2024-01-02,SIP,25360.0,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified,,,,,,,,,,
148569.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002868,2024-01-02,SIP,59797.0,Gujarat,Ahmedabad,T30,26-35,Female,24.7,Net Banking,Verified,,,,,,,,,,
120843.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001156,2024-01-02,SIP,28986.0,Madhya Pradesh,Indore,T30,56+,Female,58.8,Cheque,Pending,,,,,,,,,,
120843.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000313,2024-01-02,Lumpsum,497034.0,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Net Banking,Verified,,,,,,,,,,
118632.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003926,2024-01-02,SIP,1891.0,West Bengal,Kolkata,T30,46-55,Male,92.8,UPI,Verified,,,,,,,,,,
125497.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003383,2024-01-02,Redemption,241316.0,Karnataka,Mysore,B30,18-25,Male,4.6,Net Banking,Verified,,,,,,,,,,
118632.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001017,2024-01-02,Redemption,16893.0,West Bengal,Kolkata,T30,26-35,Female,19.0,Cheque,Verified,,,,,,,,,,
120843.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003225,2024-01-02,SIP,3346.0,West Bengal,Kolkata,T30,26-35,Male,9.2,UPI,Verified,,,,,,,,,,
102887.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003892,2024-01-02,SIP,7250.0,Punjab,Amritsar,B30,46-55,Male,24.4,Mandate,Verified,,,,,,,,,,
100016.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002135,2024-01-02,Lumpsum,437305.0,Gujarat,Ahmedabad,T30,56+,Male,18.3,Net Banking,Verified,,,,,,,,,,
149322.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002961,2024-01-02,SIP,16811.0,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Net Banking,Verified,,,,,,,,,,
101208.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000983,2024-01-02,SIP,10547.0,Telangana,Hyderabad,T30,36-45,Male,33.5,Net Banking,Verified,,,,,,,,,,
119092.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003821,2024-01-02,SIP,7584.0,Delhi,Noida,T30,18-25,Female,6.4,UPI,Pending,,,,,,,,,,
102886.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002940,2024-01-02,SIP,966.0,Haryana,Faridabad,B30,26-35,Male,18.3,Cheque,Verified,,,,,,,,,,
102886.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002817,2024-01-02,Lumpsum,26453.0,Gujarat,Ahmedabad,T30,26-35,Male,15.8,UPI,Verified,,,,,,,,,,
120504.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001890,2024-01-02,Redemption,205486.0,Karnataka,Mysore,B30,26-35,Male,14.0,Mandate,Verified,,,,,,,,,,
120505.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001888,2024-01-02,Redemption,410786.0,Delhi,New Delhi,T30,18-25,Female,6.4,UPI,Verified,,,,,,,,,,
118634.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000370,2024-01-02,SIP,17394.0,Delhi,Noida,T30,26-35,Female,12.4,Mandate,Verified,,,,,,,,,,
102886.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002981,2024-01-02,Lumpsum,100110.0,Maharashtra,Mumbai,T30,18-25,Female,7.3,Mandate,Verified,,,,,,,,,,
148569.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003027,2024-01-02,Lumpsum,330642.0,Telangana,Hyderabad,T30,26-35,Male,20.8,Cheque,Verified,,,,,,,,,,
118636.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001106,2024-01-02,Lumpsum,50410.0,Tamil Nadu,Chennai,T30,26-35,Male,13.1,Net Banking,Verified,,,,,,,,,,
118632.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003942,2024-01-02,SIP,16594.0,Haryana,Faridabad,B30,26-35,Female,23.3,Cheque,Verified,,,,,,,,,,
101207.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000339,2024-01-02,Redemption,383487.0,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Cheque,Verified,,,,,,,,,,
125497.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002811,2024-01-02,SIP,2631.0,Uttar Pradesh,Agra,B30,36-45,Male,43.7,Net Banking,Verified,,,,,,,,,,
100025.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004296,2024-01-02,SIP,879.0,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified,,,,,,,,,,
119599.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002976,2024-01-02,Lumpsum,234926.0,Tamil Nadu,Coimbatore,B30,26-35,Male,23.7,Mandate,Verified,,,,,,,,,,
120505.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000349,2024-01-02,Redemption,335222.0,Maharashtra,Mumbai,T30,18-25,Female,3.8,Mandate,Verified,,,,,,,,,,
101208.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002546,2024-01-02,Redemption,22305.0,Gujarat,Surat,T30,26-35,Male,19.3,UPI,Verified,,,,,,,,,,
120843.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003505,2024-01-02,Lumpsum,362856.0,West Bengal,Kolkata,T30,56+,Female,53.5,Net Banking,Verified,,,,,,,,,,
118633.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000006,2024-01-02,SIP,8594.0,Madhya Pradesh,Bhopal,B30,46-55,Female,43.0,Cheque,Verified,,,,,,,,,,
120843.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000662,2024-01-02,SIP,427.0,Gujarat,Surat,T30,36-45,Female,20.1,Cheque,Verified,,,,,,,,,,
119092.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001284,2024-01-02,Lumpsum,6499.0,West Bengal,Kolkata,T30,36-45,Male,49.0,Cheque,Verified,,,,,,,,,,
148568.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004127,2024-01-02,SIP,4185.0,Madhya Pradesh,Indore,T30,36-45,Female,27.3,Mandate,Verified,,,,,,,,,,
120506.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003208,2024-01-02,SIP,2506.0,Madhya Pradesh,Bhopal,B30,46-55,Male,80.0,Mandate,Verified,,,,,,,,,,
118634.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002165,2024-01-02,SIP,2539.0,Telangana,Hyderabad,T30,46-55,Male,46.2,Net Banking,Verified,,,,,,,,,,
148567.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002621,2024-01-02,SIP,401.0,Uttar Pradesh,Agra,B30,26-35,Female,22.6,UPI,Pending,,,,,,,,,,
148567.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004502,2024-01-02,SIP,10492.0,Rajasthan,Udaipur,B30,36-45,Male,59.0,Net Banking,Verified,,,,,,,,,,
149323.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001174,2024-01-02,SIP,977.0,Maharashtra,Nashik,B30,36-45,Male,12.7,Cheque,Verified,,,,,,,,,,
120842.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004658,2024-01-02,Lumpsum,17258.0,Punjab,Chandigarh,T30,56+,Male,48.7,Cheque,Verified,,,,,,,,,,
120844.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004656,2024-01-02,Lumpsum,357937.0,Haryana,Gurugram,T30,18-25,Male,4.7,Mandate,Verified,,,,,,,,,,
125498.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003658,2024-01-02,SIP,12014.0,West Bengal,Kolkata,T30,26-35,Male,6.3,UPI,Verified,,,,,,,,,,
119598.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003649,2024-01-02,Redemption,483596.0,Haryana,Gurugram,T30,46-55,Female,79.9,Cheque,Verified,,,,,,,,,,
149323.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004582,2024-01-02,Lumpsum,249744.0,Tamil Nadu,Chennai,T30,56+,Male,67.1,Net Banking,Verified,,,,,,,,,,
120842.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003232,2024-01-02,SIP,9766.0,Maharashtra,Pune,T30,36-45,Female,30.9,Mandate,Verified,,,,,,,,,,
149324.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004414,2024-01-02,SIP,14409.0,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified,,,,,,,,,,
119120.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001799,2024-01-02,Lumpsum,116421.0,Rajasthan,Udaipur,B30,56+,Female,45.2,Cheque,Verified,,,,,,,,,,
119552.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001506,2024-01-02,Lumpsum,19502.0,Delhi,Noida,T30,26-35,Female,16.0,UPI,Verified,,,,,,,,,,
119095.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001699,2024-01-02,SIP,1108.0,Madhya Pradesh,Indore,T30,26-35,Male,24.6,Net Banking,Verified,,,,,,,,,,
148569.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002196,2024-01-02,SIP,1696.0,Delhi,Gurugram,T30,26-35,Female,23.6,UPI,Verified,,,,,,,,,,
120842.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001328,2024-01-02,Redemption,484947.0,Uttar Pradesh,Lucknow,T30,26-35,Male,7.4,Net Banking,Verified,,,,,,,,,,
120841.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004567,2024-01-02,SIP,14130.0,Telangana,Hyderabad,T30,56+,Male,75.0,Mandate,Verified,,,,,,,,,,
149322.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003865,2024-01-02,SIP,3482.0,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Cheque,Verified,,,,,,,,,,
119093.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000105,2024-01-02,SIP,5253.0,Punjab,Chandigarh,T30,56+,Male,41.4,UPI,Verified,,,,,,,,,,
148568.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004514,2024-01-02,SIP,16661.0,Haryana,Faridabad,B30,46-55,Male,40.1,Mandate,Verified,,,,,,,,,,
102885.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004516,2024-01-02,SIP,1137.0,Haryana,Gurugram,T30,36-45,Male,14.4,Net Banking,Verified,,,,,,,,,,
118634.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002374,2024-01-02,Redemption,81173.0,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Net Banking,Verified,,,,,,,,,,
119598.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001727,2024-01-02,SIP,16687.0,Gujarat,Surat,T30,46-55,Female,74.1,Net Banking,Verified,,,,,,,,,,
100025.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002888,2024-01-03,Redemption,259110.0,Rajasthan,Udaipur,B30,26-35,Male,9.2,Net Banking,Pending,,,,,,,,,,
120506.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001769,2024-01-03,SIP,889.0,Punjab,Chandigarh,T30,18-25,Male,7.4,Cheque,Pending,,,,,,,,,,
120843.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003609,2024-01-03,SIP,16476.0,Karnataka,Mysore,B30,26-35,Male,9.2,Net Banking,Verified,,,,,,,,,,
149323.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003571,2024-01-03,SIP,536.0,Haryana,Faridabad,B30,36-45,Male,53.1,UPI,Verified,,,,,,,,,,
118632.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001367,2024-01-03,SIP,10274.0,Maharashtra,Nashik,B30,36-45,Male,32.2,Net Banking,Verified,,,,,,,,,,
119094.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003178,2024-01-03,Lumpsum,118897.0,Telangana,Hyderabad,T30,46-55,Female,60.9,Cheque,Verified,,,,,,,,,,
100025.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002599,2024-01-03,Lumpsum,286111.0,Gujarat,Surat,T30,26-35,Male,11.4,Net Banking,Verified,,,,,,,,,,
125497.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003626,2024-01-03,Redemption,483044.0,Madhya Pradesh,Indore,T30,26-35,Male,23.5,Net Banking,Verified,,,,,,,,,,
148569.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000690,2024-01-03,Lumpsum,173646.0,Delhi,Gurugram,T30,46-55,Male,98.7,UPI,Verified,,,,,,,,,,
119092.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001860,2024-01-03,SIP,1978.0,Karnataka,Mysore,B30,26-35,Female,9.0,Cheque,Verified,,,,,,,,,,
100025.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002065,2024-01-03,SIP,47647.0,Rajasthan,Udaipur,B30,46-55,Male,78.6,UPI,Verified,,,,,,,,,,
120504.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002708,2024-01-03,Redemption,205486.0,Karnataka,Mysore,B30,26-35,Male,14.0,Mandate,Verified,,,,,,,,,,
119120.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004288,2024-01-03,Lumpsum,95676.0,Punjab,Amritsar,B30,18-25,Female,6.1,Mandate,Verified,,,,,,,,,,
120505.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004581,2024-01-03,SIP,2292.0,Gujarat,Surat,T30,26-35,Male,14.7,Cheque,Pending,,,,,,,,,,
125498.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002467,2024-01-03,SIP,50948.0,Punjab,Chandigarh,T30,36-45,Male,12.3,UPI,Verified,,,,,,,,,,
120505.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003670,2024-01-03,SIP,8793.0,Punjab,Chandigarh,T30,36-45,Male,38.4,Mandate,Verified,,,,,,,,,,
119552.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004024,2024-01-03,SIP,43121.0,Telangana,Hyderabad,T30,36-45,Male,23.1,UPI,Verified,,,,,,,,,,
120841.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000747,2024-01-03,Lumpsum,374549.0,West Bengal,Kolkata,T30,36-45,Female,40.3,Mandate,Verified,,,,,,,,,,
148567.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002847,2024-01-03,SIP,4736.0,Haryana,Faridabad,B30,26-35,Male,13.4,Mandate,Verified,,,,,,,,,,
120503.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001508,2024-01-03,SIP,7953.0,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Cheque,Verified,,,,,,,,,,
149324.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004562,2024-01-03,SIP,963.0,Telangana,Hyderabad,T30,26-35,Female,19.0,Cheque,Pending,,,,,,,,,,
125498.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV001350,2024-01-03,Lumpsum,83480.0,Madhya Pradesh,Bhopal,B30,46-55,Female,31.7,Net Banking,Verified,,,,,,,,,,
100016.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002357,2024-01-03,SIP,26713.0,Delhi,Gurugram,T30,26-35,Male,7.8,UPI,Verified,,,,,,,,,,
101208.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002059,2024-01-03,Lumpsum,268619.0,Haryana,Faridabad,B30,46-55,Male,95.1,Net Banking,Verified,,,,,,,,,,
102887.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000595,2024-01-03,Lumpsum,124825.0,Gujarat,Surat,T30,18-25,Male,7.6,Cheque,Verified,,,,,,,,,,
118636.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004391,2024-01-03,SIP,484.0,Maharashtra,Mumbai,T30,26-35,Female,23.3,UPI,Verified,,,,,,,,,,
102885.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004733,2024-01-03,SIP,7080.0,Telangana,Hyderabad,T30,18-25,Male,5.4,Net Banking,Pending,,,,,,,,,,
148569.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002865,2024-01-03,Redemption,449863.0,Maharashtra,Pune,T30,18-25,Male,3.3,UPI,Verified,,,,,,,,,,
119599.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000454,2024-01-03,SIP,15910.0,Uttar Pradesh,Lucknow,T30,18-25,Female,6.6,Net Banking,Verified,,,,,,,,,,
120507.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV002414,2024-01-03,Lumpsum,396379.0,Gujarat,Surat,T30,26-35,Female,24.1,UPI,Verified,,,,,,,,,,
149324.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV000321,2024-01-03,SIP,15782.0,Maharashtra,Mumbai,T30,26-35,Male,24.2,Cheque,Verified,,,,,,,,,,
120841.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV003379,2024-01-03,SIP,1008.0,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,Cheque,Verified,,,,,,,,,,
148567.0,,,,,,,,,,,,,,,08_investor_transactions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV004544,2024-01-03,Redemption,410715.0,Maharashtra,Mumbai,T30,36-45,Male,52.1,Cheque,Verified,,,,,,,,,,
